rbl	rbl	0		Y	?
selged	selge	d		A	pl n
	£selge	d		A	sg p
raha	raha	0		S	sg g
    	raha	0		S	sg n
    	@raha	0		S	sg p
välja	@välja	0		D	
     	välja	0		V	o
     	väli	0		S	adt
     	väli	0		S	sg g
     	väli	0		S	sg p
on	@ole	0		V	b
  	ole	0		V	vad
maksetud	makse=tu	d		A	pl n
	£maks	tud		V	tud
,	,			Z	
veel	@veel	0		D	
    	vesi	l		S	sg ad
vähem	vähem	0		C	sg n
     	@vähem	0		D	
ühtegi	ühte	0	gi	D	
      	üks	0	gi	N	adt
      	üks	0	gi	P	adt
      	ühe	0	gi	S	sg g
      	üks	0	gi	N	sg p
      	@üks	0	gi	P	sg p
maha	maha	0		D	
kirjutust	kirjutus	t		S	sg p
protokollis	@protokoll	s		S	sg in
           	protokolli	s		V	s
tähentadud	####				
	#tähenda	dud		V	tud
,	,			Z	
kelles	kes	s		P	pl in
      	kes	s		P	sg in
	£kes	les		P	sg all
see	see	0		P	sg n
nimetatud	@nimeta	tud		V	tud
         	nimetatu	d		S	pl n
         	nimetatud	0		A	
         	nimetatud	0		A	sg n
         	nimetatud	d		A	pl n
Lombi	lomp	0		S	sg g
	£Lombi	0		H	sg g
maja	maja	0		S	sg g
    	@maja	0		S	sg n
    	maja	0		S	sg p
jääb	jää	b		V	b
.	.			Z	
Nüüd	nüüd	0		D	
palun	palu	n		V	n
mina	@mina	0		P	sg n
    	mina	0		S	sg g
    	mina	0		S	sg n
    	mina	0		S	sg p
et	et	0		J	
kohus	kohu	s		V	s
     	@kohus	0		S	sg n
see	see	0		P	sg n
Suure	suur	0		A	sg g
Kongutas	Konguta	s		H	sg in
saisav	####				
	#seis 	v		V	v sg n
Lombi	lomp	0		S	sg g
	£Lombi	0		H	sg g
maja	maja	0		S	sg g
    	@maja	0		S	sg n
    	maja	0		S	sg p
kadunud	@kadu	nud		V	nud
       	kadunu	d		S	pl n
       	kadunud	0		A	
       	kadunud	0		A	sg n
       	kadunud	d		A	pl n
Paulsoni	####				
	#Paulson	0		H	sg g
perandajade	####				
	#päranda=ja	de		S	pl g
hääks	####				
	#heaks	0		K	
Karl	Karl	0		H	sg n
Puchzichti	####				
	#Puchzicht	0		H	sg g
käest	@käest	0		K	
     	käsi	st		S	sg el
võttas	####				
	#võt	as		V	s
kätte	kätte	0		K	
     	käsi	tte		S	adt
	£kätte	0		D	
mõista	mõist	0		V	o
      	@mõist	a		V	da
.	.			Z	
Kaebus	kaebus	0		S	sg n
alune	alune	0		A	sg n
     	@alune	0		S	sg n
Karl	Karl	0		H	sg n
Puchzicht	####				
	#Puchzicht	0		H	sg n
andis	and	is		V	s
kirjalikult	kirjalik	lt		A	sg abl
           	@kirjalikult	0		D	
surnud	surnu	d		S	pl n
      	surnud	0		A	
      	surnud	0		A	sg n
      	surnud	d		A	pl n
      	@sure	nud		V	nud
Paulsoni	####				
	#Paulson	0		H	sg g
perandajade	####				
	#päranda=ja	de		S	pl g
rehnungi	rehnung	0		S	sg g
,	,			Z	
mes	####				
	#mis	0		P	sg n
tema	@tema	0		P	sg g
    	tema	0		P	sg n
laste	@laps	te		S	pl g
     	last	e		S	pl p
pääle	####				
	#peale	0		K	
ärä	####				
	#ära	0		D	
kulunud	@kulu	nud		V	nud
       	kulu=nu	d		S	pl n
       	kulunud	0		A	
       	kulunud	0		A	sg n
       	kulunud	d		A	pl n
sisse	siss	e		S	pl p
     	@sisse	0		D	
     	sisse	0		K	
nin	####				
	#nii	0		D	
kui	kui	0		D	
   	@kui	0		J	
:	:			Z	
Rechnung	####				
	#rehnung	0		S	sg n
mis	mis	0		P	pl n
   	@mis	0		P	sg n
mina	@mina	0		P	sg n
    	mina	0		S	sg g
    	mina	0		S	sg n
    	mina	0		S	sg p
kadunud	@kadu	nud		V	nud
       	kadunu	d		S	pl n
       	kadunud	0		A	
       	kadunud	0		A	sg n
       	kadunud	d		A	pl n
Paulsoni	####				
	#Paulson	0		H	sg g
laste	@laps	te		S	pl g
     	last	e		S	pl p
pääle	####				
	#peale	0		K 				
olen	ole	n		V	n
ärä	####				
	#ära	0		D	
kulutanud	@kuluta	nud		V	nud
         	kuluta=nu	d		S	pl n
         	kuluta=nud	0		A	
         	kuluta=nud	0		A	sg n
         	kuluta=nud	d		A	pl n
,	,			Z	
30	30	0		N	?
Novembril	november	l		S	sg ad
1877	1877	0		N	?
sain	saa	in		V	sin
mina	@mina	0		P	sg n
    	mina	0		S	sg g
    	mina	0		S	sg n
    	mina	0		S	sg p
Kentsi	####				
	#Kentsi	0		H	
.	.			Z	
1877	1877	0		N	?
aastal	aasta	l		S	sg ad
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg n
ja	ja	0		J	
Marie	Marie	0		H	sg g
     	@Marie	0		H	sg n
üks	@üks	0		N	sg n
   	üks	0		P	sg n
kuu	kuu	0		S	sg g
   	@kuu	0		S	sg n
linnas	linn	s		S	sg in
koolis	kool	is		V	s
      	@kool	s		S	sg in
28	28	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1878	1878	0		N	?
aastal	aasta	l		S	sg ad
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg n
ja	ja	0		J	
Marie	Marie	0		H	sg g
     	@Marie	0		H	sg n
10	10	0		N	?
kuud	kuu	d		S	pl n
    	@kuu	d		S	sg p
linnas	linn	s		S	sg in
koolis	kool	is		V	s
      	@kool	s		S	sg in
280	280	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1879	1879	0		N	?
aastal	aasta	l		S	sg ad
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg n
ja	ja	0		J	
Marie	Marie	0		H	sg g
     	@Marie	0		H	sg n
10	10	0		N	?
kuud	kuu	d		S	pl n
    	@kuu	d		S	sg p
linnas	linn	s		S	sg in
koolis	kool	is		V	s
      	@kool	s		S	sg in
280	280	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1879	1879	0		N	?
aastal	aasta	l		S	sg ad
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg g
leeri	leer	0		S	adt
     	@leer	0		S	sg g
     	leer	0		S	sg p
raha	raha	0		S	sg g
    	@raha	0		S	sg n
    	raha	0		S	sg p
30	30	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1880.	1880.	0		O	?
Marie	Marie	0		H	sg g
     	@Marie	0		H	sg n
10	10	0		N	?
kuud	kuu	d		S	pl n
    	@kuu	d		S	sg p
linnas	linn	s		S	sg in
koolis	kool	is		V	s
      	@kool	s		S	sg in
140	140	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1880.	1880.	0		O	?
Liinile	liin	le		S	sg all
	£Liini	0		H	sg le
ostsin	ost	sin		V	sin
palitu	@palitu	0		S	sg g
      	palitu	0		S	sg n
24	24	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1880.	1880.	0		O	?
Liinile	liin	le		S	sg all
	£Liini	0		H	sg all
kasuk	####				
	#kasukas	0		S	sg n
tehtud	tehtu	d		S	pl n
      	tehtud	0		A	
      	tehtud	0		A	sg n
      	tehtud	d		A	pl n
      	@tege	tud		V	tud
27	27	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1881.	1881.	0		O	?
Olga	@Olga	0		H	sg g
    	Olga	0		H	sg n
pääle	####				
	#peale	0		K	
kulunud	@kulu	nud		V	nud
       	kulu=nu	d		S	pl n
       	kulunud	0		A	
       	kulunud	0		A	sg n
       	kulunud	d		A	pl n
koolis	kool	is		V	s
      	@kool	s		S	sg in
14	14	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1881.	1881.	0		O	?
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg g
pulma	pulm	0		S	adt
     	@pulm	0		S	sg g
     	pulm	0		S	sg p
kulud	kulg	d		S	pl n
     	@kulu	d		S	pl n
     	kulu	d		V	d
70	70	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1881.	1881.	0		O	?
Marie	@Marie	0		H	sg g
     	Marie	0		H	sg n
põetamine	põeta=mine	0		S	sg n
ja	ja	0		J	
tohterdamine	tohterdamine	0		S	sg n
25	25	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1881.	1881.	0		O	?
Marie	@Marie	0		H	sg g
     	Marie	0		H	sg n
mattusse	matt_uss	e		S	pl p
	£matus	0		S	sg g
kulud	kulg	d		S	pl n
     	@kulu	d		S	pl n
     	kulu	d		V	d
50	50	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1882.	1882.	0		O	?
Olga	@Olga	0		H	sg g
    	Olga	0		H	sg n
koolitamise	koolitamine	0		S	sg g
pääle	####				
	#peale	0		K	
kulunud	@kulu	nud		V	nud
       	kulu=nu	d		S	pl n
       	kulunud	0		A	
       	kulunud	0		A	sg n
       	kulunud	d		A	pl n
25	25	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1883.	1883.	0		O	?
Olga	#Olga	0		H	sg g
    	Olga	0		H	sg n
koolitamise	koolitamine	0		S	sg g
pääle	####				
	#peale	0		K	
kulunud	@kulu	nud		V	nud
       	kulu=nu	d		S	pl n
       	kulunud	0		A	
       	kulunud	0		A	sg n
       	kulunud	d		A	pl n
35	35	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1883.	1883.	0		O	?
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg n
haige	haige	0		A	sg g
     	@haige	0		A	sg n
     	haige	0		S	sg g
     	haige	0		S	sg n
ollu	####				
	#ole	lu		V	nud
,	,			Z	
minu	@mina	0		P	sg g
kulu	kulg	0		S	sg g
    	@kulu	0		S	sg g
    	kulu	0		V	o
    	kulu	0		S	sg n
    	kulu	0		S	sg p
pääl	####				
	#peal	0		K	
20	20	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1884.	1884.	0		O	?
Olga	@Olga	0		H	sg g
    	Olga	0		H	sg n
koolitamise	koolitamine	0		S	sg g
kulud	kulg	d		S	pl n
     	@kulu	d		S	pl n
     	kulu	d		V	d
45	45	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1885.	1885.	0		O	?
Olga	@Olga	0		H	sg g
    	Olga	0		H	sg n
põetamine	põeta=mine	0		S	sg n
ja	ja	0		J	
tohtertamine	####				
	#tohterdamine	0		S	sg n
20	20	0		N	?
Rbl	####				
	#Rbl	0		Y	?
1886.	1886.	0		O	?
Olga	@Olga	0		H	sg g
    	Olga	0		H	sg n
mattusse	matt_uss	e		S	pl p
	£matus	0		S	sg g
kulud	kulg	d		S	pl n
     	@kulu	d		S	pl n
     	kulu	d		V	d
65	65	0		N	?
Rbl	####				
	#Rbl	0		Y	?
Summa	summ	0		S	adt
     	summ	0		S	sg g
     	summ	0		S	sg p
     	summa	0		S	sg g
     	@summa	0		S	sg n
1178	1178	0		N	?
Rbl	####				
	#Rbl	0		Y	?
Kaebus	kaebus	0		S	sg n
alune	alune	0		A	sg n
     	@alune	0		S	sg n
Karl	Karl	0		H	sg n
Puchzicht	####				
	#Puchzicht	0		H	sg n
vastas	@vasta	s		V	s
      	vastas	0		D	
      	vastas	0		K	
Hans	Hans	0		H	sg n
ja	ja	0		J	
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg n
Tillissoni	####				
	#Tillisson	0		Hans	sg g
nõudmise	nõudmine	0		S	sg g
pääle	####				
	#peale	0		K	
:	:			Z	
pct	####				
	¤
.	.			Z	
1.	1.	0		O	?
(	(			Z	
Karl	Karl	0		H	sg n
Puchzicht	####				
	#Puchzicht	0		H	sg n
vastas	@vasta	s		V	s
      	vastas	0		D	
      	vastas	0		K	
),	),			Z	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
see	see	0		P	sg n
tähentud	####				
	#tähenda	tud		V	tud
kraam	kraam	0		S	sg n
enambide	####				
	#enamasti	0		D	
kätte	kätte	0		K	
     	käsi	tte		S	adt
	£kätte 	0		D
olna	####				
	#ole	na		V	vat
saanud	@saa	nud		V	nud
      	saa=nud	0		A	
      	saa=nud	0		A	sg n
      	saa=nud	d		A	pl n
      	saanu	d		S	pl n
,	,			Z	
kui	kui	0		D	
   	@kui	0		J	
paljalt	@paljalt	0		D	
       	paljas	lt		A	sg abl
:	:			Z	
1	1	0		N	?
riide	riid	e		S	pl p
     	riie	0		S	adt
     	@riie	0		S	sg g
kapp	kapp	0		S	sg n
väärt	@väärt	0		A	
     	väärt	0		D	
12	12	0		N	?
rubla	rubla	0		S	sg g
     	rubla	0		S	sg n
     	@rubla	0		S	sg p
2	2	0		N	?
höövlit	höövel	t		S	sg p
ja	ja	0		J	
2	2	0		N	?
käsi	käski	0		V	o
    	käsi	0		S	pl p
    	@käsi	0		S	sg n
    	käsi	0		D	
höövlit	höövel	t		S	sg p
2	2	0		N	?
rubla	rubla	0		S	sg g
     	rubla	0		S	sg n
     	@rubla	0		S	sg p
50	50	0		N	?
k	k	0		Y	?
.	.			Z	
1	1	0		N	?
pöör	pöör	0		S	sg n
1	1	0		N	?
rubla	rubla	0		S	sg g
     	@rubla	0		S	sg n
     	rubla	0		S	sg p
1	1	0		N	?
hoovlipenk	####				
	#höövli_pink	0		S	sg n
40	40	0		N	?
k	k	0		Y	?
.	.			Z	
Summa	summ	0		S	adt
     	summ	0		S	sg g
     	summ	0		S	sg p
     	summa	0		S	sg g
     	@summa	0		S	sg n
15	15	0		N	?
rubla	rubla	0		S	sg g
     	rubla	0		S	sg n
     	@rubla	0		S	sg p
90	90	0		N	?
k	k	0		Y	?
.	.			Z	
olna	####				
	#ole	na		V	vat
surnud	surnu	d		S	pl n
      	surnud	0		A	
      	surnud	0		A	sg n
      	surnud	d		A	pl n
      	@sure	nud		V	nud
Paulsoni	####				
	#Paulson	0		H	sg g
perijade	####				
	#pärija	de		S	pl g
hääks	####				
	#heaks	0		K	
välja	@välja	0		D	
     	välja	0		V	o
     	väli	0		S	adt
     	väli	0		S	sg g
     	väli	0		S	sg p
saanud	@saa	nud		V	nud
      	saa=nud	0		A	
      	saa=nud	0		A	sg n
      	saa=nud	d		A	pl n
      	saanu	d		S	pl n
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg n
Tillissoni	####				
	#Tillisson	0		H	sg g
kätte	@kätte	0		K	
     	käsi	tte		S	adt
.	.			Z	
pct	####				
	¤
2.	2.	0		O	?
Surnud	surnu	d		S	pl n
      	surnud	0		A	
      	surnud	0		A	sg n
      	surnud	d		A	pl n
      	@sure	nud		V	nud
Paulsoni	####				
	#Paulson	0		H	sg g
raha	raha	0		S	sg g
    	@raha	0		S	sg n
    	raha	0		S	sg p
olli	####				
	#ole	i		V	s
küll	@küll	0		D	
    	küll	0		S	sg n
800	800	0		N	?
Rbl	####				
	#Rbl	0		Y	?
.	.			Z	
Lombi	lomp	0		S	sg g
	£Lombi	0		H	sg g
maja	@maja	0		S	sg g
    	maja	0		S	sg n
    	maja	0		S	sg p
eest	eest	0		D	
    	@eest	0		K	
    	esi	st		S	sg el
Suure	suur	0		A	sg g
Konguta	@Konguta	0		H	sg g
       	Konguta	0		H	sg n
mõiste	mõiste	0		S	sg g
      	mõiste	0		S	sg n
	£mõis	te		S	sg ill
maksetud	makse=tu	d		A	pl n
	£maks	tud		V	tud
.	.			Z	
pct	####				
	¤
3.	3.	0		O	?
See	see	0		P	sg n
400	400	0		N	?
rbl	rbl	0		Y	?
	#rbl	0		Y	?
olen	ole	n		V	n
Lombi	lomp	0		S	sg g
	£Lombi	0		H	sg g
maja	@maja	0		S	sg g
    	maja	0		S	sg n
    	maja	0		S	sg p
eest	eest	0		D	
    	@eest	0		K	
    	esi	st		S	sg el
esi	esi	0		S	pl p
   	esi	0		S	sg n
	£ise	0		P	sg n
oma	oma	0		A	sg g
   	oma	0		D	
   	@oma	0		P	sg g
   	oma	0		S	sg g
   	oma	0		V	o
   	oma	0		A	sg n
   	oma	0		A	sg p
   	oma	0		P	sg n
   	oma	0		P	sg p
   	oma	0		S	sg n
   	oma	0		S	sg p
rahast	raha	st		S	sg el
Suure	suur	0		A	sg g
	£Suur	0		H	sg g
Konguta	@Konguta	0		H	sg g
       	Konguta	0		H	sg n
mõiste	mõiste	0		S	sg g
      	mõiste	0		S	sg n
	£mõis	te		S	sg ill
makstud	@maks	tud		V	tud
       	maks=tu	d		S	pl n
       	maks=tud	0		A	
       	maks=tud	0		A	sg n
       	maks=tud	d		A	pl n
.	.			Z	
Karl	Karl	0		H	sg n
Puckzicht	####				
	#Puckzicht	0		H	sg n
vastas	@vasta	s		V	s
      	vastas	0		D	
      	vastas	0		K	
,	,			Z	
et	et	0		J	
see	see	0		P	sg n
Suure	suur	0		A	sg g
	£Suur	0		H	sg g
Kongutas	Konguta	s		H	sg in
saisav	####				
	#seis	av		V	v sg n
Lombi	lomp	0		S	sg g
	£Lombi	0		H	sg g
maja	maja	0		S	sg g
    	@maja	0		S	sg n
    	maja	0		S	sg p
tema	@tema	0		P	sg g
    	tema	0		P	sg n
oma	oma	0		A	sg g
   	oma	0		D	
   	@oma	0		P	sg g
   	oma	0		S	sg g
   	oma	0		V	o
   	oma	0		A	sg n
   	oma	0		A	sg p
   	oma	0		P	sg n
   	oma	0		P	sg p
   	oma	0		S	sg n
   	oma	0		S	sg p
ostetud	@ost	tud		V	tud
       	oste=tu	d		S	pl n
       	oste=tud	0		A	
       	oste=tud	0		A	sg n
       	oste=tud	d		A	pl n
on	@ole	0		V	b
  	ole	0		V	vad
,	,			Z	
sääl	####				
	#seal	0		D	
tema	@tema	0		P	sg g
    	tema	0		P	sg n
kontrahis	kontraht	s		S	sg in
tema	@tema	0		P	sg g
    	tema	0		P	sg n
oma	oma	0		A	sg g
   	oma	0		D	
   	@oma	0		P	sg g
   	oma	0		S	sg g
   	oma	0		V	o
   	oma	0		A	sg n
   	oma	0		A	sg p
   	oma	0		P	sg n
   	oma	0		P	sg p
   	oma	0		S	sg n
   	oma	0		S	sg p
Karl	Karl	0		H	sg n
Puchzichti	####				
	#Puckzicht	0		H	sg g
nimi	nimi	0		S	sg n
sees	@sees	0		D	
    	sees	0		K	
seisnad	####				
	#seis	nad		V	vat
.	.			Z	
Surnud	surnu	d		S	pl n
      	surnud	0		A	
      	surnud	0		A	sg n
      	surnud	d		A	pl n
      	@sure	nud		V	nud
Paulsoni	####				
	#Paulson	0		H	sg g
perijad	####				
	#pärija	d		S	pl n
Liini	Lii	ni		H	sg ter
     	liin	0		S	adt
     	liin	0		S	sg g
     	liin	0		S	sg p
	£Liini	0		H	sg n
Tillisson	####				
	#Tillisson 	0		H	sg n
oma	oma	0		A	sg g
   	oma	0		D	
   	@oma	0		P	sg g
   	oma	0		S	sg g
   	oma	0		V	o
   	oma	0		A	sg n
   	oma	0		A	sg p
   	oma	0		P	sg n
   	oma	0		P	sg p
   	oma	0		S	sg n
   	oma	0		S	sg p
mees	@mees	0		S	sg n
    	mesi	s		S	sg in
Hans	Hans	0		H	sg n
Tillisson	####				
	#Tillisson 	0		H	sg n
juures	juur	s		S	sg in
      	@juures	0		D	
      	juures	0		K	
olles	ole	es		V	des
nõus	nõu	s		S	sg in
    	@nõus	0		D	
,	,			Z	
mes	####				
	#mis	0		P	sg n
perast	####				
	#pärast	0		D	
,	,			Z	
surnud	surnu	d		S	pl n
      	surnud	0		A	
      	surnud	0		A	sg n
      	surnud	d		A	pl n
      	@sure	nud		V	nud
Paulsoni	####				
	#Paulson	0		H	sg g
varanduse	varandus	0		S	sg g
vöölmöndrid	####				
	#vöörmünder	d		S	pl n
Margus	Margus	0		H	sg n
Lampmann	lamp_mann	0		S	sg n
	£Lampmann	0		H	sg n
ja	ja	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Pedajas	pedajas	0		S	sg n
       	pedajas	s		S	sg in
	£Pedajas	0		H	sg n
surnud	surnu	d		S	pl n
      	surnud	0		A	
      	surnud	0		A	sg n
      	surnud	d		A	pl n
      	@sure	nud		V	nud
Paulsoni	####				
	#Paulson	0		H	sg g
rahaga	raha	ga		S	sg kom
ostetud	@ost	tud		V	tud
       	oste=tu	d		S	pl n
       	oste=tud	0		A	
       	oste=tud	0		A	sg n
       	oste=tud	d		A	pl n
Lombi	lomp	0		S	sg g
	£Lombi	0		H	sg g
maja	@maja	0		S	sg g
    	maja	0		S	sg n
    	maja	0		S	sg p
Karl	Karl	0		H	sg n
Puchzichtil	####				
	#Puchzcht	l		H	sg ad
ärä	####				
	#ära 	0		D	
on	@ole	0		V	b
  	ole	0		V	vad
lubanud	@luba	nud		V	nud
       	luba=nu	d		S	pl n
       	luba=nud	0		A	
       	luba=nud	0		A	sg n
       	luba=nud	d		A	pl n
,	,			Z	
sääl	####				
	#seal	0		D	
temal	tema	l		P	sg ad
ühtegi	ühte	0	gi	D	
      	üks	0	gi	N	adt
      	üks	0	gi	P	adt
      	ühe	0	gi	S	sg g
      	üks	0	gi	N	sg p
      	@üks	0	gi	P	sg p
võlga	võlg	0		S	adt
     	@võlg	0		S	sg p
selle	@see	0		P	sg g
     	sell	e		S	pl p
maja	@maja	0		S	sg g
    	maja	0		S	sg n
    	maja	0		S	sg p
pääl	####				
	#peal	0		K	
ei	ei	0		D	
  	@ei	0		V	neg
ollu	####				
	#ole	0		V	nud
ning	ning	0		J	
seda	see	da		P	sg p
asja	asi	0		S	adt
    	asi	0		S	sg g
    	@asi	0		S	sg p
mitte	mitte	0		D	
sääduse	####				
	#seadus	0		S	sg g
järgi	järg	i		S	pl p
     	järgi	0		D	
     	@järgi	0		K	
     	järgi	0		V	o
teinud	@tege	nud		V	nud
      	tei=nud	0		A	
      	tei=nud	0		A	sg n
      	tei=nud	d		A	pl n
      	teinu	d		S	pl n
.	.			Z	
Vöölmönder	####				
	#vöörmünder	0		S	sg n
Margus	Margus	0		H	sg n
Lampmann	lamp_mann	0		S	sg n
	£Lampmann	0		H	sg n
vastas	@vasta	s		V	s
      	vastas	0		D	
      	vastas	0		K	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
seda	see	da		P	sg p
poljalt	####				
	#paljalt	0		D	
Triin	Triin	0		H	sg n
Paulsoni	####				
	#Paulson	0		H	sg g
enda	ise	0		P	sg g
soovi	soov	0		S	adt
     	@soov	0		S	sg g
     	soovi	0		V	o
     	soov	0		S	sg p
järgi	järg	i		S	pl p
     	järgi	0		D	
     	@järgi	0		K	
     	järgi	0		V	o
tennu	####				
	#tege	nu		V	nud
olla	ole	a		V	da
,	,			Z	
sääl	####				
	#seal	0		D	
lesk	lesk	0		S	sg n
Triin	Triin	0		H	sg n
Paulson	####				
	#Paulson	0		H	sg n
teisele	teine	le		O	sg all
       	@teine	le		P	sg all
mehele	mees	le		S	sg all
Karl	Karl	0		H	sg n
Puchzichtile	####				
	#Puchzicht	le		H	sg all
minna	mine	a		V	da
tahtnud	@taht	nud		V	nud
       	taht=nu	d		S	pl n
       	taht=nud	0		A	
       	taht=nud	0		A	sg n
       	taht=nud	d		A	pl n
,	,			Z	
kellega	kes	ga		P	pl kom
       	@kes	ga		P	sg kom
neil	see	l		P	pl ad
    	@tema	l		P	pl ad
uba	uba	0		S	sg n
   	uba	0		S	sg p
	£juba	0		D	
enne	@enne	0		D	
    	enne	0		K	
    	enne	0		S	sg n
