text	root	ending	clitic	partofspeech	form
Märdiannil	Märdi	l		H	sg ad
Tõnissega	Tõnis	ga		H	sg kom
Sallo	Sallo	0		H	sg n
Kondikud	Kondik	d		H	sg g
Purgad	Purga	d		H	sg g
Pauver	Pauver	0		H	sg n
Sälgi	Sälg	0		H	sg g
Lemingo	Lemingo	0		H	sg n
Lillimägi	Lillimägi	0		H	sg n
Piir	Piir	0		H	sg n
Vottin	Vottin	0		H	sg n
Elp	Elp	0		H	sg n
Maret	Maret	0		H	sg n
Sägast	Säga	t		H	sg p
Annule	Annule	0		H	sg n
Köler	Köler	0		H	sg n
Tartuse	Tartu	0		H	sg g
Mihelboul	Mihelboul	0		H	sg n
Nukkul	Nukk	l		H	sg ad
Jüri	Jüri	0		H	sg n
Ans	Ans	0		H	sg n
A.	A.	0		Y	sg n
Eller	Eller	0		H	sg n
Märtsoni	Märt	0		H	sg g
Utso	Utso	0		H	sg n
Kurs	Kurs	0		H	sg n
Neuhof	Neuhof	0		H	sg n
Kallist	Kallis	t		H	sg p
Ruusmanniga	Ruusmanniga	ga		H	sg n
Mik	Mik	0		H	sg n
Sele	Sele	0		H	sg n
Märdis	Märdis	s		H	sg n
Uindi	Uindi	0		H	sg n
Hobsti	Hobsti	0		H	sg n
Jürgensile	Jürgens	le		H	sg all
vasto	vastu	0		K	
Kaubile	Kaubi	le		H	sg all
Sallule	Sallule	0		H	sg n
Ärmas	Ärmas	0		H	sg n
Judraga	Judra	ga		H	sg kom
Pallon	Pallo	0		H	sg g
Kusik	Kusik	0		H	sg n
Vuhtil	Vuht	l		H	sg ad
Jakk	Jakk	0		H	sg n
Judrast	Judrast	st		H	sg n
Kotzmanni	Kotzmann	0		H	sg g
M.	M.	0		Y	sg n
Mädesson	Mädesson	0		H	sg n
Neuhofi	Neuhofi	0		H	sg n
Jürgenson	Jürgenson	0		H	sg n
Kiisa	Kiisa	0		H	sg n
Martina	Martina	0		H	sg n
Tuule	Tuule	0		H	sg n
Laussonil	Lausson	l		H	sg ad
Janus	Janus	s		H	sg n
Judral	Judral	0		H	sg n
Suislepas	Suislepas	0		H	sg n
Mõrro	Mõrro	0		H	sg n
Purri	Purri	0		H	sg n
Kära	Kära	0		H	sg n
Mari	Mari	0		H	sg n
Lukk	Lukk	0		H	sg n
Andresson	Andresson	0		H	sg n
H.	H.	0		Y	sg n
Silda	Sild	0		H	sg g
Järso	Järso	0		H	sg n
Vall	Vall	0		H	sg n
Laussoni	Lausson	0		H	sg g
Nopsi	Nopsi	0		H	sg n
Madisson	Madisson	0		H	sg n
Roobel	Roobel	0		H	sg n
Nässo	Nässo	0		H	sg n
külas	külas	s		H	sg n
Mõisa	Mõisa	0		H	sg n
Peel	Peel	0		H	sg n
Murro	Murro	0		H	sg n
Aakres	Aakres	0		H	sg n
valitsus	valitsus	0		H	sg n
Märti	Märt	0		H	sg g
Kotzmanniga	Kotzmanniga	ga		H	sg n
Kuus	Kuus	0		H	sg n
Peksu	Peks	0		H	sg g
Ruusmann	Ruusmann	0		H	sg n
valda	valda	0		H	sg n
A	A	0		Y	sg n
Pedajas	Pedajas	0		H	sg n
Helmes	Helmes	0		H	sg n
Toh	Toh	0		H	sg n
Vuht	Vuht	0		H	sg n
Varrikul	Varrik	l		H	sg ad
Kassik	Kassik	0		H	sg n
Mats	Mats	0		H	sg n
Jurs	Jurs	0		H	sg n
Kondik	Kondik	0		H	sg n
luki	lukk	0		S	sg g
Jundas	Jundas	0		H	sg n
Mustil	Must	l		H	sg ad
Kadak	Kadak	0		H	sg n
Johani	Johan	0		H	sg g
Sõlgil	Sõlg	l		H	sg ad
Makson	Makson	0		H	sg n
Randale	Randale	0		H	sg n
Lehepuule	Lehepuu	le		H	sg all
Sägo	Sägo	0		H	sg n
Maksoni	Makson	0		H	sg g
Laituse	Laitus	0		H	sg g
Kuusele	Kuus	le		H	sg all
Käsper	Käsper	0		H	sg n
Nukk	Nukk	0		H	sg n
palkel	palk	el		S	pl ad
Üsalohu	Üsalohu	0		H	sg n
Palu	Palu	0		H	sg n
Toom	Toom	0		H	sg n
Sai	saa	i		H	s
Tarvastu	Tarvastu	0		H	sg n
Rits	Rits	0		H	sg n
Üssalokku	Üssalokku	0		H	sg n
Tauksom	Tauksom	0		H	sg n
P.	P.	0		Y	sg n
käso	käsk	0		S	sg g
Märtsoniga	Märtson	ga		H	sg kom
Hain	Hain	0		H	sg n
Nirgis	Nirgis	0		H	sg n
Pussok	Pusso	0		H	sg g
Raud	Raud	0		H	sg n
Unti	Unti	0		H	sg n
Limeon	Limeon	0		H	sg n
Torn	Torn	0		H	sg n
Karli	Karl	0		H	sg g
Alvrele	Alvrele	0		H	sg n
Schwartsi	Schwartsi	0		H	sg n
Ruusmanil	Ruusmann	l		H	sg ad
Ottender	Ottender	0		H	sg n
Maksonil	Maksonil	l		H	sg n
Tõhul	Tõhul	0		H	sg n
Sillaga	Silla	ga		H	sg kom
Tompi	Tomp	0		H	sg g
Karrul	Karrul	0		H	sg n
Lippul	Lipp	l		H	sg ad
Karl	Karl	0		H	sg n
nenda	nõnda	0		D	
Nälg	Nälg	0		H	sg n
kohto	kohus	0		S	sg g
Orraval	Orrav	l		H	sg ad
Moritz	Moritz	0		H	sg n
Kärikul	Kärik	l		H	sg ad
Els	Els	0		H	sg n
Sarik	Sarik	0		H	sg n
Mustale	Must	le		H	sg all
Ann	Ann	0		H	sg n
jämmed	jäme	d		A	pl n
Käriguga	Kärik	ga		H	sg kom
Ansmitt	Ansmitt	0		H	sg n
Madli	Madli	0		H	sg n
Kaubi	Kaubi	0		H	sg n
Korse	Korse	0		H	sg n
Jaanil	Jaan	l		H	sg ad
Oja	Oja	0		H	sg n
Pedaja	Pedaja	0		H	sg n
lukkisid	lukk	sid		S	pl p
Hans	Hans	0		H	sg n
Kaebatu	Kaebatu	0		H	sg n
Ansmittil	Ansmitt	l		H	sg ad
Kusta	Kusta	0		H	sg n
Napritsoni	Napritson	0		H	sg g
D.	D.	0		Y	sg n
Davite	David	0		H	sg g
keiserliko	keiserlik	0		A	sg g
vallast	valla	t		H	sg p
Toome	Toom	0		H	sg g
Tohvre	Tohvre	0		H	sg n
Lambor	Lambor	0		H	sg n
Virre	Virre	0		H	sg n
Alexander	Alex	0		H	sg g
Jursi	Jurs	0		H	sg g
Jaani	Jaani	0		H	sg n
Udsare	Udsar	0		H	sg g
Rõõm	Rõõm	0		H	sg n
Tättal	Tätta	l		H	sg ad
Uindiga	Uindi	ga		H	sg kom
Uprus	Uprus	0		H	sg n
Jaaniga	Jaaniga	ga		H	sg n
Hanso	Hans	0		H	sg g
Toomel	Toom	l		H	sg ad
Orrava	Orrav	0		H	sg g
süllatse	süllane	0		A	sg g
Murrul	Murro	l		H	sg ad
Rommel	Rommel	0		H	sg n
Jakkale	Jakk	le		H	sg all
Vooru	Vooru	0		H	sg n
Nopsil	Nops	l		H	sg ad
Tallna	Tallna	0		H	sg n
Lüisilt	Lüisilt	0		H	sg n
usses	uks	s		S	sg in
Tuksom	Tuksom	0		H	sg n
Thuul	Thuul	0		H	sg n
Ruusmanni	Ruusmann	0		H	sg g
Uue	Uue	0		H	sg n
Ärm	Ärm	0		H	sg n
Sorgenfrei	Sorgenfrei	0		H	sg n
Ain	Ain	0		H	sg n
vaadetud	vaata	tud		V	tud
Tiit	Tiit	0		H	sg n
Käriko	Kärik	0		H	sg g
Seemen	Seemen	0		H	sg n
Pajo	Pajo	0		H	sg n
Judra	Judra	0		H	sg n
Kärikud	Kärik	d		H	sg g
Kondiku	Kondik	0		H	sg g
Lausson	Lausson	0		H	sg n
Lillimägil	Lillimägi	l		H	sg ad
Moor	Moor	0		H	sg n
pääva	päev	0		S	sg p
Lehepuu	Lehepuu	0		H	sg n
Markus	Markus	0		H	sg n
Udsari	Udsar	0		H	sg g
Leebiko	Leebiko	0		H	sg n
Märtinad	Märt	d		H	sg g
R.	R.	0		Y	sg n
Laosson	Laosson	0		H	sg n
Tavid	Tavid	d		H	sg n
Kotzmann	Kotzmann	0		H	sg n
Roosmann	Roosmann	0		H	sg n
Maakson	Maakson	0		H	sg n
Unt	Unt	0		H	sg n
Petri	Petri	0		H	sg n
Purtsi	Purtsi	0		H	sg n
Ivan	Ivan	0		H	sg n
Reichenbergi	Reichenberg	0		H	sg g
Kallissel	Kallis	l		H	sg ad
Tomp	Tomp	0		H	sg n
Kirno	Kirno	0		H	sg n
Alex	Alex	0		H	sg n
Kondiko	Kondik	0		H	sg g
Vahrmann	Vahrmann	0		H	sg n
Leebiku	Leebiku	0		H	sg n
Sild	Sild	0		H	sg n
keige	kõige	0		D	
Kondikul	Kondik	l		H	sg ad
midagid	miski	dagid		P	sg p
Pallootsa	Pallootsa	0		H	sg n
Laosse	Laosse	0		H	sg n
Järsi	Järs	0		H	sg g
Jannese	Jannese	0		H	sg n
Otsa	Otsa	0		H	sg n
Sulla	Sulla	0		H	sg n
Nõgla	Nõgla	0		H	sg n
Müür	Müür	0		H	sg n
Printzmannil	Printzmann	l		H	sg ad
Laitust	Laitus	t		H	sg p
Tom	Tom	0		H	sg n
Eva	Eva	0		H	sg n
küla	küla	0		H	sg n
Luik	Luik	0		H	sg n
Maksenberg	Maksenberg	0		H	sg n
Käräschin	Käräschin	0		H	sg n
Udsaril	Udsaril	l		H	sg n
Partz	Parts	0		H	sg n
Helme	Helme	0		H	sg n
Sillal	Silla	l		H	sg ad
Näksile	Näks	le		H	sg all
Roossoni	Roosson	0		H	sg g
Perlus	Perlus	0		H	sg n
Seerul	Seero	l		H	sg ad
puuduliko	puudulik	0		A	sg g
Soossaar	Soosaar	0		H	sg g
Nitoff	Nitoff	0		H	sg n
Laitus	Laitus	0		H	sg n
Roog	Roog	0		H	sg n
Meks	Meks	0		H	sg n
Peksul	Peks	l		H	sg ad
Sügisi	Sügisi	0		H	sg n
Martin	Martin	0		H	sg n
Murrol	Murrol	0		H	sg n
Tuulel	Tuul	l		H	sg ad
Johanson	Johanson	0		H	sg n
Park	Park	0		H	sg n
Sägal	Säga	l		H	sg ad
Sonnenbergil	Sonnenbergil	l		H	sg n
Kuuse	Kuus	0		H	sg g
Kulla	Kulla	0		H	sg n
Müüri	Müür	0		H	sg g
Sirrol	Sirrol	0		H	sg n
Patküla	Patküla	0		H	sg n
Järs	Järs	0		H	sg n
Kotzmannil	Kotzmann	l		H	sg ad
lukki	lukk	0		S	sg p
Madisse	Madisse	sse		H	sg n
Kull	Kull	0		H	sg n
Epp	Epp	0		H	sg n
Lemming	Lemming	0		H	sg n
Kuhlap	Kuhlap	0		H	sg n
Tuuri	Tuuri	0		H	sg n
Ansmitti	Ansmitt	0		H	sg g
Porgi	Porgi	0		H	sg n
Jaaksoni	Jaakson	0		H	sg g
Pratka	Pratka	0		H	sg n
Seeman	Seeman	0		H	sg n
Janussele	Janussele	0		H	sg n
Silla	Silla	0		H	sg n
Holstres	Holstres	0		H	sg n
vankrega	vanker	ga		S	sg kom
ette	ette	0		H	sg n
Märtsioni	Märtson	0		H	sg g
Paulmann	Paulmann	0		H	sg n
Hansoga	Hansoga	ga		H	sg n
Vell	Vell	0		H	sg n
Põder	Põder	0		H	sg n
Madissoni	Madisson	0		H	sg g
Must	Must	0		H	sg n
Laossoniga	Laossoniga	ga		H	sg n
Kallile	Kallis	le		H	sg all
Peedo	Peedo	0		H	sg n
Peks	Peks	0		H	sg n
Säga	Säga	0		H	sg n
Kärm	Kärm	0		H	sg n
Köhleri	Köhler	0		H	sg g
peakohtomees	pea_kohtu_mees	0		S	sg n
Mikk	Mikk	0		H	sg n
Kalliti	Kallit	0		H	sg g
Riin	Riin	0		H	sg n
Nuka	Nuka	0		H	sg n
Ado	Ado	0		H	sg n
Sirrulil	Sirrul	l		H	sg ad
Simm	Simm	0		H	sg n
T.	T.	0		Y	sg n
varastud	varasta	tud		V	tud
Simpsoni	Simpson	0		H	sg g
Tõnis	Tõnis	0		H	sg n
Vana	Vana	0		H	sg n
talo	talu	0		S	sg g
Nassoga	Nassoga	ga		H	sg n
Jürgensonil	Jürgens	l		H	sg ad
Musti	Must	0		H	sg g
Pärnu	Pärnu	0		H	sg n
Jaakson	Jaakson	0		H	sg n
Riidaja	Riidaja	0		H	sg n
Kuldseppalt	Kuldseppa	t		H	sg p
Palul	Palul	0		H	sg n
Latsi	Latsi	0		H	sg n
Pihlakul	Pihlakul	0		H	sg n
Randa	Randa	0		H	sg n
Reihenberg	Reihenberg	0		H	sg n
viitud	vii	tud		V	tud
Hendrik	Hendrik	0		H	sg n
Mihkel	Mihkel	0		H	sg n
Märtinal	Märtin	l		H	sg ad
Pikro	Pikro	0		H	sg n
Meus	Meus	0		H	sg n
Järsul	Järs	l		H	sg ad
Janussega	Janussega	0		H	sg n
Kotzmannile	Kotzmann	le		H	sg all
Mättas	Mättas	0		H	sg n
kingissepa	kingissepa	0		H	sg n
Jorsul	Jorsul	0		H	sg n
Ottenderi	Ottender	0		H	sg g
Hani	Hani	0		H	sg n
Kang	Kang	0		H	sg n
Pärstist	Pärsti	t		H	sg p
Verk	Verk	0		H	sg n
Takku	Takku	0		H	sg n
Perlusse	Perlus	sse		H	sg ill
tulbades	tulp	des		S	pl tr
Sälg	Sälg	0		H	sg n
Taagerpera	Taagerpera	0		H	sg n
Simpsonil	Simpson	l		H	sg ad
Reichmann	Reichmann	0		H	sg n
Kärt	Kärt	0		H	sg n
Tassakud	Tassak	d		H	sg g
Jürgens	Jürgens	0		H	sg n
David	David	0		H	sg n
Tartu	Tartu	0		H	sg n
Jerso	Jers	0		H	sg g
Parts	Parts	0		H	sg n
Laitusel	Laitus	l		H	sg ad
kummagid	kumbki	d	gid	P	sg p
Anu	Anu	0		H	sg n
Õmbleja	Õmbleja	0		H	sg n
Märtson	Märtson	0		H	sg n
Simpson	Simpson	0		H	sg n
Köhler	Köhler	0		H	sg n
Vidiko	Vidik	0		H	sg g
Ansoga	Ansoga	ga		H	sg n
kubja	kubjas	0		S	sg g
Kaas	Kaas	0		H	sg n
Keiserliko	Keiserliko	0		H	sg n
Jaan	Jaan	0		H	sg n
Voorust	Voorust	0		H	sg n
Lepsit	Lepsit	0		H	sg n
Reichenbergile	Reichenbergile	0		H	sg n
Rips	Rips	0		H	sg n
Tonis	Tonis	0		H	sg n
Tommile	Tommi	le		H	sg all
Carl	Carl	0		H	sg n
Leno	Leno	0		H	sg n
Pele	Pele	0		H	sg n
Partz–Köhler	Parts	0		H	sg g
Ingermann	Ingermann	0		H	sg n
Märtinil	Märt	l		H	sg ad
Varessel	Varessel	0		H	sg n
Tassak	Tassak	0		H	sg n
Märt	Märt	0		H	sg n
Mikolai	Mikolai	0		H	sg n
Mõrrol	Mõrro	l		H	sg ad
Kohtomees	kohtu_mees	0		S	sg n
Välk	Välk	0		H	sg n
Sango	Sango	0		H	sg n
Kuulap	Kuulap	0		H	sg n
appelatsiooni	apellatsioon	0		S	sg p
Ano	Ano	0		H	sg n
Lukkul	Lukk	l		H	sg ad
Pedaija	Pedaija	0		H	sg n
Obriko	Obriko	0		H	sg n
Pällo	Pällo	0		H	sg n
Printzmann	Printzmann	0		H	sg n
Vidik	Vidik	0		H	sg n
Juder	Juder	0		H	sg n
Pihklak	Pihklak	0		H	sg n
Täht	Täht	0		H	sg n
Riini	Riin	0		H	sg g
Kärik	Kärik	0		H	sg n
Täda	Täda	0		H	sg n
Peet	Peet	0		H	sg n
Verkil	Verk	l		H	sg ad
Lõhmus	Lõhmus	0		H	sg n
Tooma	Toom	0		H	sg g
Ronnimees	Ronnimees	0		H	sg n
Sirrolil	Sirrul	l		H	sg ad
avaldeletud	avalda	tud		V	tud
Kaup	Kaup	0		H	sg n
Nops	Nops	0		H	sg n
Liis	Liis	0		H	sg n
Näksil	Näks	l		H	sg ad
Järsule	Järs	le		H	sg all
Viio	Viio	0		H	sg n
Sirruli	Sirrul	0		H	sg g
Kohto	kohus	0		S	sg g
Pusso	Pusso	0		H	sg n
Pitso	Pitso	0		H	sg n
Jaaksonil	Jaak	l		H	sg ad
Lihvlandimaa	Lihvlandimaa	0		H	sg n
Anni	Anni	0		H	sg n
Valt	Valt	0		H	sg n
Thuule	Thuul	le		H	sg all
Liiv	Liiv	0		H	sg n
Tannilasse	Tannilas	sse		H	sg ill
laagres	laager	s		S	sg ill
Mägi	Mägi	0		H	sg n
Tommi	Tommi	0		H	sg n
Räbis	Räbis	0		H	sg n
N.	N.	0		Y	sg n
Johan	Johan	0		H	sg n
Kärikule	Kärik	le		H	sg all
Rebane	Rebane	0		H	sg n
Nürs	Nürs	0		H	sg n
Märtsonil	Märtson	l		H	sg ad
Lilli	Lill	i		H	sg g
Sõlgi	Sõlg	0		H	sg g
Soosaar	Soosaar	0		H	sg n
koorit	koori	t		V	tud
Kitsing	Kitsing	0		H	sg n
Adu	Adu	0		H	sg n
Pati	Pati	0		H	sg n
Ell	Ell	0		H	sg n
Tölp	Tölp	0		H	sg n
Rääk	Rääk	0		H	sg n
Näks	Näks	0		H	sg n
Märtsini	Märtsini	0		H	sg n
Leppiko	Leppik	0		H	sg g
Pedajal	Pedaja	l		H	sg ad
Lammas	Lammas	0		H	sg n
Laats	Laats	0		H	sg n
süidlaseks	süüdlane	ks		S	sg tr
Orrav	Orrav	0		H	sg n
Saarit	Saarit	0		H	sg n
Naestema	Naestema	0		H	sg n
Kallis	Kallis	0		H	sg n
kõrral	kord	l		S	sg ad
Valgutast	Valgutast	st		H	sg n
Feltmannile	Feltmann	le		H	sg all
Tuulle	Tuul	le		H	sg all
Varres	Varres	0		H	sg n
Ojasson	Ojasson	0		H	sg n
Reichenbach	Reichenbach	0		H	sg n
Kuigatsi	Kuigatsi	0		H	sg n
ragunud	raiu	nud		V	nud
Utsari	Utsari	0		H	sg n
Tornil	Torn	l		H	sg ad
Märdi	Märdi	0		H	sg n
Kallite	Kallit	0		H	sg g
J.	J.	0		Y	sg n
Tohver	Tohver	0		H	sg n
märgit	märki	t		V	tud
Tätta	Tätta	0		H	sg n
Sallom	Sallom	0		H	sg n
Vuhti	Vuht	0		H	sg g
Vahlbergi	Vahlbergi	0		H	sg n
Michel	Michel	0		H	sg n
Ripsil	Rips	l		H	sg ad
Jers	Jers	0		H	sg n
Pääbu	Pääbu	0		H	sg n
Vidikul	Vidik	l		H	sg ad
keik	kõik	0		P	pl n
Ruusmannil	Ruusmann	l		H	sg ad
Õmblus	Õmblus	0		H	sg n
Noks	Noks	0		H	sg n
Laidus	Laidus	0		H	sg n
Napritson	Napritson	0		H	sg n
Holstre	Holstre	0		H	sg n
Andres	Andres	0		H	sg n
Ripsi	Rips	0		H	sg g
Madis	Madis	0		H	sg n
Sägat	Säga	t		H	sg p
lõhandiko	lõhandik	0		S	sg p
Plahnil	Plahnil	0		H	sg n
Hainil	Hain	l		H	sg ad
Avik	Avik	0		H	sg n
Vöörmündrid	Vöörmündrid	d		H	sg n
Kadri	Kadri	0		H	sg n
Miina	Miina	0		H	sg n
Märtina	Märt	0		H	sg g
Seerol	Seero	l		H	sg ad
palkega	palk	ega		S	pl kom
Peele	Peel	le		H	sg all
Rätsep	Rätsep	0		H	sg n
Silgil	Silgi	l		H	sg ad
Mikko	Mikko	0		H	sg n
Kitsi	Kitsi	0		H	sg n
Kallit	Kallit	0		H	sg n
Legemetsa	Legemetsa	0		H	sg n
Mõrrul	Mõrro	l		H	sg ad
Mäes	Mäes	0		H	sg n
Reibach	Reibach	0		H	sg n
Tõnisse	Tõnis	sse		H	sg ill
Mõttuse	Mõttuse	0		H	sg n
jäinud	jää	nud		V	nud
Musta	Must	ta		H	sg ab
Pallo	Pallo	0		H	sg n
peran	pära	n		S	sg in
jälled	jälg	d		S	pl n
süist	süü	st		S	sg el
Ligemetsat	Ligemetsa	t		H	sg p
Stahlberg	Stahlberg	0		H	sg n
Märtil	Märt	l		H	sg ad
Kuldsepa	Kuld_sepa	0		H	sg g
Nopsile	Nops	le		H	sg all
Peeterson	Peeterson	0		H	sg n
Salu	Salu	0		H	sg n
Mölder	Mölder	0		H	sg n
Jallajas	Jallajas	0		H	sg n
Tõnissel	Tõnissel	0		H	sg n
E.	E.	0		Y	sg n
nendasama	nõnda_sama	0		D	
kohtomees	kohtu_mees	0		S	sg n
Tannilasel	Tannilas	l		H	sg ad
Küüds	Küüds	0		H	sg n
Utt	Utt	0		H	sg n
Lääts	Lääts	0		H	sg n
kihelkonna	kihelkonna	0		H	sg n
Sälgil	Sälg	l		H	sg ad
muido	muidu	0		D	
Külm	Külm	0		H	sg n
Järsol	Järs	l		H	sg ad
Põdra	Põdra	0		H	sg n
Nitof	Nitof	0		H	sg n
Paulmannil	Paulmann	l		H	sg ad
Uint	Uint	0		H	sg n
Joh	Joh	0		H	sg n
Pork	Pork	0		H	sg n
paljo	palju	0		D	
C.	C.	0		Y	sg n
Laitusele	Laitus	le		H	sg all
Toomesse	Toom	sse		H	sg ill
Käril	Kärik	l		H	sg ad
Kuldseppa	Kuldseppa	0		H	sg n
Vaskale	Vaskale	0		H	sg n
Peksi	Peks	0		H	sg g
Rätsepal	Rätsepal	l		H	sg n
Tannilassel	Tannilas	l		H	sg ad
andm	andm	0		Y	?
Kupitse	Kupitse	0		H	sg n
Pupsil	Pupsil	0		H	sg n
