text	root	ending	clitic	partofspeech	form
A.	A.	0		Y	sg n
Kihhelkonna	Kihhelkonna	0		H	sg n
Maggasi	Maggasi	0		H	sg n
Ladiko	Ladiko	0		H	sg n
Uhutal	Uhuta	l		H	sg ad
Sis	siis	0		D	
Vanna	Vanna	0		H	sg n
Kesvi	Kesvi	0		H	sg n
Adam	Adam	0		H	sg n
Igelströmi	Igelströmi	0		H	sg n
Verend	Verend	0		H	sg n
arvada	arva	da		V	da
Mada	Mada	0		H	sg n
Kill	Kill	0		H	sg n
Voorirahhast	Voorirahhast	st		H	sg n
Mõtsast	Mõtsast	st		H	sg n
Jürgenson	Jürgenson	0		H	sg n
Loritse	Loritz	0		H	sg g
Nikrutis	Nikrutis	0		H	sg n
Rükki	Rükki	0		H	sg n
Matratz	madrats	0		S	sg n
Kanzei	Kanzei	0		H	sg n
Dorf	Dorf	0		H	sg n
Dorfi	Dorf	0		H	sg g
Bandti	Bandti	0		H	sg n
Jariste	Jariste	0		H	sg n
Vind	Vind	0		H	sg n
Händ	Händ	0		H	sg n
Petrele	Petrele	0		H	sg n
Rükkit	Rükkit	0		H	sg n
müitus	müü	tus		V	tud
Antonov	Antonov	0		H	sg n
Rihm	Rihm	0		H	sg n
Tinti	Tinti	0		H	sg n
Pihelil	Pihelil	l		H	sg n
Talvitsel	Talvitsel	0		H	sg n
Andresse	Andres	sse		H	sg ill
Kristian	Kristjan	0		H	sg n
läbbi	läbi	0		K	
ümargune	ümmargune	0		A	sg n
Rahhapapperi	Rahhapapperi	0		H	sg n
Aleksander	Aleksander	0		H	sg n
Kike	Kike	0		H	sg n
Manni	Manni	0		H	sg n
Sigga	Sigga	0		H	sg n
Peekmann	Peekman	0		H	sg g
Mõtsavaht	Mõtsavaht	0		H	sg n
Lestbergil	Lestberg	l		H	sg ad
Kerrikokümnest	Kerrikokümnest	0		H	sg n
Vilja	Vilja	0		H	sg n
Suvvel	Suvvel	0		H	sg n
Peter	Peter	0		H	sg n
rahha	raha	0		S	sg g
Schulz	Schulz	0		H	sg n
Aggodevargas	Aggo	s		H	sg g
Look	Look	0		H	sg n
päle	peale	0		K	
Liis	Liis	0		H	sg n
Maggasivilja	Maggasivilja	0		H	sg n
Völmünder	Völmundre	0		H	sg n
Siim	Siim	0		H	sg n
Kohto-Pegel	Kohto-Pegel	0		H	sg n
Karl	Karl	0		H	sg n
kohto	kohus	0		S	sg g
Kroonil	Kroon	l		H	sg ad
Tallost	Tallost	0		H	sg n
Koggokonnakohhus	Koggokonna	0		H	sg g
Opman	Opman	0		H	sg n
Kõrtzimees	Kõrtzi	0		H	sg g
Kõrtzin	Kõrtzin	0		H	sg n
Küitu	Küitu	0		H	sg n
Kerrikovölmünder	Kerrikokümnest	0		H	sg g
Arri	Arri	0		H	sg n
Hans	Hans	0		H	sg n
Lahmanni	Lahmanni	0		H	sg n
Völmundre	Völmundre	0		H	sg n
Ottas	Ottas	0		H	sg n
Doring	Doring	0		H	sg n
Peep	Peep	0		H	sg n
Pegli	Pegli	0		H	sg n
Vanger	Vanger	0		H	sg n
Orrava	Orrava	0		H	sg n
Beckmanil	Beckmanil	l		H	sg n
Kaddajas	Kaddajas	0		H	sg n
Savviperra	Savviperra	0		H	sg n
Nõo	Nõo	0		H	sg n
Stamberg	Stamberg	0		H	sg n
Pimme	Pimme	0		H	sg n
Kohtomehhe	Kohtomehhe	0		H	sg n
Küünlid	Küünlid	d		H	sg n
Janiksetallo	Janiksetallo	0		H	sg n
Anno	Anno	0		H	sg n
Pihlik	Pihlik	0		H	sg n
Jerriste	Jerriste	0		H	sg n
Kanzveile	Kanzei	le		H	sg all
Michkel	Michel	l		H	sg ad
Kaddaja	Kaddaja	0		H	sg n
Villemson	Villemson	0		H	sg n
Meeri	Meeri	0		H	sg n
Kassomõtsast	Kassomõtsast	st		H	sg n
Schwarz	Schwarz	0		H	sg n
Luht	Luht	0		H	sg n
Tamm	Tamm	0		H	sg n
Sullane	Sullane	0		H	sg n
Allase	Allase	0		H	sg n
Lukkevalla	Lukkevalla	0		H	sg n
Rinks	Rinks	0		H	sg n
Errel	Errel	0		H	sg n
Keiserlikko	Keiserlikko	0		H	sg n
Janikse-Tallon	Janiksetallo	0		H	sg g
Adamson	Adamson	0		H	sg n
Tamme	Tamm	0		H	sg g
Bildi	Bildi	0		H	sg n
linna	linna	0		H	sg n
Ergens	Ergens	0		H	sg n
Koggokonna	Koggokonna	0		H	sg n
Opmanni	Opmanni	0		H	sg n
Lõstberg	Lõstberg	0		H	sg n
teggiga	tekk	ga		S	sg kom
Kroonile	Kroon	le		H	sg all
Bandt	Bandt	0		H	sg n
Obbetajale	Obbetajale	0		H	sg n
Obbesevahhetusse	Obbesevahhetusse	sse		H	sg n
Kõrtsin	Kõrtzi	0		H	sg g
senni	seni	0		K	
Mõisavalitseja	Mõisavalitseja	0		H	sg n
Ohjo	ohjad	0		S	pl n
Schmid	Schmid	0		H	sg n
Poijal	Poijal	0		H	sg n
Tartolinast	Tartolinast	st		H	sg n
Johanson	Johanson	0		H	sg n
Kõo	Kõo	0		H	sg n
Looka	Look	0		H	sg g
Kuuse	Kuuse	0		H	sg n
Koggokonna-Petsad	Koggokonna-Petsad	d		H	sg n
Kaddsjas	Kaddaja	0		H	sg g
Rentirahha	Rentirahha	0		H	sg n
Christjan	Christjan	0		H	sg n
veike	väike	0		S	sg n
Ürirahha	Ürirahha	0		H	sg n
Kontrakti	Kontrakti	0		H	sg n
Maggasist	Maggasi	t		H	sg p
Makarjev	Makarjev	0		H	sg n
Poträtsik	Poträtsik	0		H	sg n
Pühhapäiva	Pühhapäiva	0		H	sg n
Hainakuhja	Hainakuhja	0		H	sg n
Rosini	Rosini	0		H	sg n
Moond	Moond	0		H	sg n
Marri	Marri	0		H	sg n
Aprilist	aprill	st		S	sg el
Nolk	Nolk	0		H	sg n
Ramad	Ramad	d		H	sg n
Pakkote	Pakkote	0		H	sg n
Döring	Döring	0		H	sg n
Klaplaud	klapp_laud	0		S	sg n
Jerv	Jerv	0		H	sg n
Ado	Ado	0		H	sg n
Taporetti	Taporetti	0		H	sg n
Kristjan	Kristjan	0		H	sg n
Ernen	Ernen	0		H	sg n
Obbest	Obbest	0		H	sg n
Aerjal	Aerjal	0		H	sg n
Mihkel	Mihkel	0		H	sg n
Obbene	Obbese	0		H	sg n
Tallot	Tallot	0		H	sg n
Lestberg	Lestberg	0		H	sg n
Vinamärti	Vinamärti	0		H	sg n
Jürripäiva	Jürripäiva	0		H	sg n
Tadri	Tadri	0		H	sg n
Kärreverre	Kärreverre	0		H	sg n
Lõsta	Lõsta	0		H	sg n
Caroline	Caroline	0		H	sg n
Kullesel	Kulles	l		H	sg ad
Asjo	Asjo	0		H	sg n
Kambja	Kambja	0		H	sg n
Mõisa	Mõisa	0		H	sg n
Manner	Manner	0		H	sg n
Jannson	Jannson	0		H	sg n
Antonovil	Antonov	l		H	sg ad
Orravald	Orravald	0		H	sg n
Seddulka	Seddulka	0		H	sg n
Jaan	Jaan	0		H	sg n
Mikfeld	Mikfeld	0		H	sg n
Männ	Männ	0		H	sg n
Tirrinad	tirin	0		S	sg p
Villemsonil	Villemson	l		H	sg ad
Unnipäle	Unnipäle	0		H	sg n
Sillapuie	Sillapuie	0		H	sg n
Dorfschmidti	Dorfschmidt	0		H	sg g
Ferchen	Ferchen	0		H	sg n
Veski	Veski	0		H	sg n
Ärg	Ärg	0		H	sg n
Blum	Blum	0		H	sg n
Märt	Märt	0		H	sg n
Hagel	Hagel	0		H	sg n
Piiri	Piiri	0		H	sg n
Loritz	Loritz	0		H	sg n
Tisleri	Tisler	0		H	sg g
Magematz	Magemats	0		H	sg n
Makemats	Makemats	0		H	sg n
Kroonig	Kroon	0		H	sg g
Kroon	Kroon	0		H	sg n
Abbiello	Abbiello	0		H	sg n
Tomson	Tomson	0		H	sg n
kerriko	kirik	0		S	sg g
Jürripäivan	Jürripäivan	0		H	sg n
mahha	maha	0		D	
Zeitungi	seitung	0		S	adt
Kerrikovölmündrehärra	Kerrikokümnest	0		H	sg g
Hohlfeld	Hohlfeld	0		H	sg n
Lõstbergil	Lõstberg	l		H	sg ad
Ainamaa	Ainamaa	0		H	sg n
Krooni	Krooni	0		H	sg n
Kõrtziukse	Kõrtzi	0		H	sg g
Nr3	Nr3	0		Y	sg n
Volmre	Volmre	0		H	sg n
Karli	Karli	0		H	sg n
Vilman	Vilman	0		H	sg n
Sohvi	Sohvi	0		H	sg n
Schwarzihärra	Schwarzihärra	0		H	sg n
Uhuta	Uhuta	0		H	sg n
Johan	Johan	0		H	sg n
Obbesteriista	Obbene	ta		H	sg ab
Se	see	0		P	sg n
Kohto-lavva-Tek	Kohto-lavva-Tek	0		H	sg n
Obbese	Obbese	0		H	sg n
Retto	Retto	0		H	sg n
Jervel	Jerv	l		H	sg ad
Röad	Röad	d		H	sg n
Lõstman	Lõstal	0		H	sg g
Praksonil	Prakson	l		H	sg ad
Emma	Emma	0		H	sg n
Regenschirm	Regenschirm	0		H	sg n
Laan	Laan	0		H	sg n
Tähhe	Tähhe	0		H	sg n
Kõrtzi	Kõrtzi	0		H	sg n
Lak	Lak	0		H	sg n
Nr7	Nr7	0		Y	sg n
Tallo	Tallo	0		H	sg n
Petrepäival	Petrepäival	0		H	sg n
Orrav	Orrav	0		H	sg n
Poträtsiko	Poträtsik	0		H	sg g
Maibach	Maibach	0		H	sg n
Om	Om	0		Y	sg n
Samul	Samul	0		H	sg n
Kohto-Ramatu	Kohto-Pegel	0		H	sg g
Friedrich	Friedrich	0		H	sg n
Februarikuul	Februarikuul	0		H	sg n
poliiritut	poleeri	tut		V	tud
Lukkeld	Lukkeld	0		H	sg n
Kilk	Kilk	0		H	sg n
Härm	Härm	0		H	sg n
Kuppi	Kuppi	0		H	sg n
Essa	Essa	0		H	sg n
Liso	Liso	0		H	sg n
Jürri	Jürri	0		H	sg n
Adamsoni	Adamsoni	0		H	sg n
Michel	Michel	0		H	sg n
Hainamaa	Hainamaa	0		H	sg n
Saks	Saks	0		H	sg n
Lukke	Lukke	0		H	sg n
Antonovi	Antonov	0		H	sg g
Andres	Andres	0		H	sg n
Januari	Januari	0		H	sg n
Silm	Silm	0		H	sg n
Biderman	Biderman	0		H	sg n
Kontraktirahhast	Kontrakti	t		H	sg p
Orravavallitsus	Orrava	0		H	sg g
Aggo	Aggo	0		H	sg n
Schwartz	Schwarz	0		H	sg g
Õiguse	Õiguse	0		H	sg n
tulnod	tule	nud		V	nud
Beekman	Beekman	0		H	sg n
Lentsi	Lentsi	0		H	sg n
Villo	Villo	0		H	sg n
Prakson	Prakson	0		H	sg n
Tomsoni	Tomson	0		H	sg g
Vihhalehti	Vihhalehti	0		H	sg n
Molle	Molle	0		H	sg n
nink	ning	0		J	
Mäggi	Mäggi	0		H	sg n
Vinapruli	Vinapruli	0		H	sg n
Põdder	Põdder	0		H	sg n
Hindrik	Hindrik	0		H	sg n
verrev	verev	0		A	sg n
Pichel	Pichel	0		H	sg n
sadetut	saat	tut		V	tud
kässo	käsk	0		S	sg g
Krahv	Krahv	0		H	sg n
Taose	Taose	0		H	sg n
Peekman	Peekman	0		H	sg n
