text	root	ending	clitic	partofspeech	form
Malmil	Malm	l		H	sg ad
Entkülas	Entkülas	0		H	sg n
Voormann	Voormann	0		H	sg n
Viilina	Viilina	0		H	sg n
Karli	Karli	0		H	sg n
Alavere	Alavere	0		H	sg n
Keiserliku	Keiserliku	0		H	sg n
Aleksander	Aleksander	0		H	sg n
Beckmanni	Beckmanni	0		H	sg n
Lep	Lep	0		H	sg n
Bedingungen	Bedingungen	0		H	sg n
valla	valla	0		H	sg n
N.	N.	0		Y	sg n
Johan	Johan	0		H	sg n
Tammele	Tammele	0		H	sg n
Tibbin	Tibbin	0		H	sg n
Kaebatud	Kaebatud	d		H	sg n
Kütt	Kütt	0		H	sg n
Reineller	Reineller	0		H	sg n
Jaanil	Jaan	l		H	sg ad
Toming	Toming	0		H	sg n
Malmi	Malm	0		H	sg g
Tibbinad	Tibbin	d		H	sg g
Lassmanni	Lassmann	0		H	sg g
Tamm	Tamm	0		H	sg n
Mustvees	Mustvees	s		H	sg n
Hindrik	Hindrik	0		H	sg n
Vallavanem	Vallavanem	0		H	sg n
T.	T.	0		Y	sg n
Leitman	Leitman	0		H	sg n
Ollissaar	Ollissaar	0		H	sg n
Lindusele	Lindus	le		H	sg all
kukkunuvad	kukku	sid		V	sid
Voormanni	Voormann	0		H	sg g
Dampf-Kessel	Dampf	l		H	sg ad
Lohusuu	Lohusuu	0		H	sg n
Ausberg	Ausberg	0		H	sg n
Kristjan	Kristjan	0		H	sg n
Tärn	Tärn	0		H	sg n
Sootaga	Sootaga	0		H	sg n
Pedja	Pedja	0		H	sg n
Mõisama	Mõisama	0		H	sg n
Lorenzonile	Lorenzonile	0		H	sg n
Kilgi	Kilgi	0		H	sg n
Leppale	Lepp	le		H	sg all
Tomingast	Toming	t		H	sg p
hõb	hõb			Y	
Stammel	Stamm	l		H	sg ad
Jüri	Jüri	0		H	sg n
Freyberg	Freyberg	0		H	sg n
murinuvad	muri	sid		V	sid
Kihelkonnakohtu	Kihelkonnakohtu	0		H	sg n
Malmile	Malm	le		H	sg all
mõlemil	mõlemad	l		P	pl ad
Peebseni	Peebsen	0		H	sg g
Kuremaalt	Kuremaa	t		H	sg p
Joh	Joh	0		H	sg n
Käufer	Käufer	0		H	sg n
Linduse	Lindus	0		H	sg g
Juhana	Juhana	0		H	sg n
Vainoaluse	Vaino_alune	0		H	sg g
Augsbergile	Augsberg	le		H	sg all
Kantküla	Kantküla	0		H	sg n
Suumann	Suumann	0		H	sg n
läksivad	mine	sid		V	sid
Voormannile	Voormann	le		H	sg all
Michel	Michel	0		H	sg n
Pärn	Pärn	0		H	sg n
Tuuter	Tuuter	0		H	sg n
Hans	Hans	0		H	sg n
Freyle	Frey	le		H	sg all
Kraft	Kraft	0		H	sg n
Lindus	Lindus	0		H	sg n
Stamm	Stamm	0		H	sg n
Leppa	Lepp	0		H	sg g
Korts	Korts	0		H	sg n
Reinbergi	Reinberg	0		H	sg g
Scharl	Scharl	0		H	sg n
Jaani	Jaan	0		H	sg g
Kaupmees	Kaupmees	0		H	sg n
Tominga	Toming	ga		H	sg kom
Berg	Berg	0		H	sg n
Pferde	Pferde	0		H	sg n
Kask	Kask	0		H	sg n
Kadri	Kadri	0		H	sg n
Kreos	Kreos	0		H	sg n
Jaaniga	Jaan	ga		H	sg kom
Narits	Narits	0		H	sg n
Rõika	Rõika	0		H	sg n
Freybergile	Freyberg	le		H	sg all
Semen	Semen	0		H	sg n
Siirakule	Siirakule	0		H	sg n
Bergi	Berg	0		H	sg g
Viik	Viik	0		H	sg n
Järavere	Järavere	0		H	sg n
Kulli	Kull	0		H	sg g
Palopere	Palopere	0		H	sg n
Bergiga	Berg	ga		H	sg kom
Tuuteri	Tuuter	0		H	sg g
Lorenzoni	Lorenzon	0		H	sg g
kogukonnakohtu	kogukonnakohtu	0		H	sg n
Hansen	Hans	0		H	sg g
Elmiga	Elmi	ga		H	sg kom
Voiman	Voiman	0		H	sg n
Paigaline	Paigaline	0		H	sg n
Rädovere	Rädovere	0		H	sg n
kontrahtis	kontraht	s		S	sg in
Küttsoni	Küttsoni	0		H	sg n
Jõuram	Jõuram	0		H	sg n
Lepa	Lepa	0		H	sg n
Riia	Riia	0		H	sg n
Juhan	Juhan	0		H	sg n
häbematta	häbemata	0		D	
Elmile	Elmi	le		H	sg all
Korits	Korits	0		H	sg n
Reino	Reino	0		H	sg n
maakohtu	maakohtu	0		H	sg n
Bergil	Berg	l		H	sg ad
Tibinal	Tibin	l		H	sg ad
Kivijärve	Kivijärve	0		H	sg n
Kreose	Kreos	0		H	sg g
Pirnile	Pirn	le		H	sg all
Pirn	Pirn	0		H	sg n
Hansu	Hansu	0		H	sg n
Johannsonile	Johan	le		H	sg all
tahtnuvad	taht	sid		V	sid
Tärni	Tärn	0		H	sg g
Peter	Peter	0		H	sg n
Tõht	Tõht	0		H	sg n
Malmiga	Malm	ga		H	sg kom
Perkmann	Perkmann	0		H	sg n
Kase	Kase	0		H	sg n
Stammi	Stamm	0		H	sg g
L.	L.	0		Y	sg n
Kuremaa	Kuremaa	0		H	sg n
Stamme	Stamm	0		H	sg g
Lindemann	Lindemann	0		H	sg n
Beckmanile	Beckman	le		H	sg all
Tominagaga	Toming	ga		H	sg kom
Kukki	Kukki	0		H	sg n
Kochi	Koch	0		H	sg g
Viikil	Viik	l		H	sg ad
Paletot	Paletot	0		H	sg n
